density,density_level,target_long_fraction_pct,model_key,model_label,method,repeat_count,measured_long_fraction,request_count,short_request_count,long_request_count,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms,round_wall_ms,throughput_rps
mid_l50,mid,50,gemma-2-9b-it,Gemma-2-9B-IT,Sarathi,2,0.5,40.0,20.0,20.0,543.6143225088017,1300.5926376441494,1495.6764866993763,248.34060700959526,350.11599246645346,355.47806300019147,1080.263426498277,1430.3989885840565,1496.439526595641,8916.89549574221,9522.707705220091,9734.208624376042,8870.058335494832,8919.48332679458,8920.518650288286,9307.698562261066,9648.020520948921,9751.517818277061,14675.98273351905,2.725541713926585
mid_l50,mid,50,gemma-2-9b-it,Gemma-2-9B-IT,vLLM,2,0.5,40.0,20.0,20.0,549.2896505020326,1248.1435883324593,1436.675714875164,253.37195899919607,352.4335754918866,352.4335754918866,1051.9733717519557,1385.9203699801583,1451.1022982819122,9041.656470522867,9668.414901875076,9891.067987481074,8990.163807247882,9044.510937680025,9046.778433241707,9484.754649485694,9797.636076743947,9904.701331075921,14946.816335024778,2.6761553444498363
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,CUCUMIS,2,0.5,40.0,20.0,20.0,265.7425732468255,942.155547134462,1161.2728884621174,169.58538023754954,266.89799400628544,396.5545332175677,585.5651572637726,1062.3305247427197,1166.0381574652274,6649.222434003605,7113.882118271431,7352.259708440979,6748.1759592628805,7108.546467631822,7111.98512012721,6616.088750262861,7158.29728122626,7352.585731540457,11907.308595022187,3.359592661792728
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,CUCUMIS-II,2,0.5,40.0,20.0,20.0,587.4934530147584,1692.3424960987177,2011.4215514052194,227.45206800755113,333.85311734164134,346.0435649313149,1315.3163405077066,1895.0284385122359,2038.0198876035863,7416.157110987115,8117.392074779491,8483.489154464332,7571.521316509461,8003.984019433847,8031.871161698946,7145.370711004944,8231.415674896562,8495.300363468705,12254.430623986991,3.26413793172887
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,CUCUMIS-Strict,2,0.5,40.0,20.0,20.0,585.3042550006649,1682.1609157981584,2058.4753669353086,225.8757960080402,331.90197849762626,351.0471546914778,1322.225312498631,1906.1843792791478,2097.9573018345395,7375.769622245571,8184.70970724884,8471.336507696833,7523.085240754881,7969.089832575992,7972.467618770897,7287.035154004116,8366.504073661054,8472.167383493797,12163.641960505629,3.288488784333987
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,Chunked prefill,2,0.5,40.0,20.0,20.0,569.1997574904235,1670.9197801857954,1930.3751851760899,219.9860217224341,328.35069914581254,330.23423443344655,1290.122680758941,1857.0953844726318,1943.6610045764246,7290.932957504992,8039.538778035785,8383.108559897519,7449.405866995221,7879.7066878469195,7882.0897963270545,7132.716677253484,8280.46113215969,8383.992978401366,12197.259888984263,3.2794267600691556
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,Sarathi,2,0.5,40.0,20.0,20.0,597.0328187104315,1676.8407870840747,1995.267003555491,225.35260498989373,328.40510801179335,339.4766111901845,1303.8554847589694,1887.5537785730558,2021.3293127561335,7772.874760747072,8406.54909092118,8673.577285165957,7800.487630738644,8118.851990663097,8119.453306861687,7754.618359263986,8571.19506317249,8674.219152760052,12671.929927542806,3.1566050443560396
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,vLLM,2,0.5,40.0,20.0,20.0,574.1391769988695,1755.6526724947616,2013.4534130673273,226.79190375492908,325.7426470227074,327.8257163101807,1289.5871742657619,1939.9863935133908,2028.9206822679262,7419.866103504319,8138.9092908240855,8522.415796989517,7660.356884996872,8049.255935201654,8052.469018096745,7236.471811003867,8379.480958852218,8534.727502884052,12076.687487482559,3.312166909198618
mid_l50,mid,50,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS,2,0.5,40.0,20.0,20.0,196.54915974388132,621.4734365945333,714.2844660609262,165.73853824229445,191.13377294561366,280.3958693901949,461.24660524947103,675.5209445953369,724.8132734611863,6076.591079734499,6259.539046209829,6408.5803143066005,6010.48208148859,6155.122692292207,6159.673018865724,6102.677773742471,6399.650380613457,6409.082224408921,11575.232411996694,3.4557101891671858
mid_l50,mid,50,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-II,2,0.5,40.0,20.0,20.0,387.0491480047349,938.523379113758,1092.3825257629505,171.46095501084346,246.03378151950895,270.75986852287315,789.9024260113947,951.4250578009523,1128.1666012594358,6323.9767025079345,6769.714742025826,6882.446529106819,6240.838045763667,6355.133590000332,6367.267322107509,6556.2391357525485,6794.916854123585,6889.701077512582,11807.374614523724,3.3877146543641086
mid_l50,mid,50,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-Strict,2,0.5,40.0,20.0,20.0,375.8558755071135,923.3838231069967,1076.402380958316,157.02849127410445,244.4474327960052,270.2637059846893,741.5382037288509,936.3606354745571,1112.8314122563459,5958.260990242707,6373.302526798216,6492.204346596554,5834.245454025222,6005.415414099116,6060.899484069669,6175.390895499731,6435.1071936573135,6499.762850395928,11273.831258004066,3.548042729094556
mid_l50,mid,50,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Chunked prefill,2,0.5,40.0,20.0,20.0,373.69734000822064,907.9008151980815,1067.7167008555261,157.40941200056113,241.9628106581513,266.9605010014493,735.2634640119504,923.6312197550433,1103.9673896547172,5925.683751003817,6331.961800699355,6449.473753863422,5783.807907748269,5967.020662175491,6024.776964090706,6130.982512768242,6394.570028944872,6458.672790864657,11255.74182101991,3.5537419657150124
mid_l50,mid,50,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Sarathi,2,0.5,40.0,20.0,20.0,365.6188477325486,884.5181188225979,1059.9589425860904,150.05108398327138,243.91308744379788,268.20150850107893,734.834676986793,913.1912395416294,1094.4954245840197,5829.417850254686,6241.519507594057,6357.158975279017,5687.4998885032255,5890.706846566172,5933.296708360431,6038.034865749069,6292.42432313913,6368.507221276232,11170.887112006312,3.580736251325682
mid_l50,mid,50,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,vLLM,2,0.5,40.0,20.0,20.0,379.6134127478581,903.0010229616892,1068.639412993798,158.94309725263156,242.73983113816942,267.52647102694027,734.1531069978373,922.885178058641,1104.6160688914822,5905.0276370107895,6319.029267734732,6434.310010810441,5769.918161240639,5969.293060636846,6029.209646620438,6115.054853245965,6392.323610428139,6444.3344591141795,11253.535933996318,3.554442412749284
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS,2,0.5,40.0,20.0,20.0,164.6619074890623,478.48934270441544,559.7098432763596,130.90593750530388,142.7237726456952,199.36119267338654,391.2491277442314,539.0140820876695,563.4558128766366,4777.713216259144,5132.592618954368,5182.0703548475285,4744.3561707332265,4944.627712760121,4970.234053713502,4810.215834993869,5152.695100012352,5190.074751844222,10090.393024001969,3.9644183168477536
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,2,0.5,40.0,20.0,20.0,305.068161978852,674.2651953245513,822.9439382147393,130.59726524807047,198.76304475474177,228.32060330401873,590.7463894982357,747.9254329402467,826.1665845170501,4978.293965745252,5398.635234675021,5515.504294031125,4946.195506505319,5118.691476853564,5122.184637027676,5216.298079016269,5446.234176005237,5518.8908827342675,10406.58044849988,3.8437226997705656
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,2,0.5,40.0,20.0,20.0,294.7776322544087,650.0889731192729,804.2071451415541,128.38641373673454,164.52525824133772,196.969710518897,574.433795249206,723.3835515537068,806.5195040410617,4905.964970501373,5296.595175910625,5432.748255650222,4870.383659261279,5028.483378567034,5042.66195741191,5135.11127899983,5362.70923744014,5436.777756850643,10385.416981007438,3.8515559214583224
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,2,0.5,40.0,20.0,20.0,300.9850775124505,674.1907510673627,815.2354928059503,130.24220000079367,191.08852990029848,221.16443530569086,585.5800394929247,723.2555449561916,822.5019828975201,4956.1538040143205,5360.772001562873,5491.453033509897,4936.656166246394,5081.893681397196,5085.760011258244,5205.780332515133,5420.066162006697,5497.70952990395,10460.381659504492,3.823972045304904
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,2,0.5,40.0,20.0,20.0,301.3799322361592,665.2347047085641,802.6669833462802,127.7454964874778,203.06016339163764,226.60778466961347,581.1895347724203,740.1168152340689,805.8074844480143,4895.640373491915,5300.85309210117,5424.724429239868,4874.073115759529,5022.7143956843065,5047.810915539158,5139.524295489537,5356.590892132954,5429.281503741513,10378.92928798101,3.8539649436809045
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,2,0.5,40.0,20.0,20.0,304.76575350621715,669.6869276813231,800.647673716594,129.65498425182886,203.0062867997913,228.22082712023985,590.6553815002553,739.7138746950077,806.6464818213717,4964.0973700006725,5366.034255170962,5492.883505434729,4945.91851925361,5088.432509859558,5090.748662248661,5215.654483763501,5419.004559502355,5498.536496232264,10462.46126954793,3.8231946607810636
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS,2,0.7,40.0,12.0,28.0,222.13824148639105,510.3541251301067,601.3735657476354,145.50974548910744,194.51159865420777,216.9532828850788,387.9753307555802,546.7962064605672,606.4171281282324,5033.6493634968065,5411.834723709035,5590.53790241247,5310.467111499747,5367.793963488657,5408.9801229245495,3580.2462974970695,5456.25526571821,5594.007357053924,10596.194628014928,3.774944585792249
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,2,0.7,40.0,12.0,28.0,650.235374996555,1404.892018105602,1598.545830528601,148.4942594979657,180.25636672682595,204.23732951370766,1088.9698227547342,1437.5639794947347,1618.5158479044912,6331.723634488299,6748.506377660669,6980.387316159613,6565.108853246784,6683.8203678024,6701.340481618536,5116.468113003066,6810.643930139486,6985.3814250425785,11379.272053978639,3.51521035240874
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,707.7767992595909,1376.5457877743756,1605.1669810141902,166.6786507703364,180.38884512498043,206.95537926076213,1087.6536025025416,1443.922580286744,1625.1389145560097,6824.495222026599,7190.71369591984,7341.037784189684,6882.043245757814,6981.455157190794,6992.407735453744,5923.3782162336865,7211.961439039442,7349.02074675425,11959.922369511332,3.344504453480723
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,2,0.7,40.0,12.0,28.0,612.2909380064812,1348.11980665545,1469.2002351820702,142.51128025352955,175.06991896079853,201.4771283333539,1088.908890989842,1437.406642906717,1469.41714712244,6227.602432234562,6607.193468080368,6762.713387639378,6375.541671513929,6434.122003609082,6459.497462204308,5639.016718487255,6647.080109544913,6767.508048057207,11242.06330551533,3.5581228466101456
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,2,0.7,40.0,12.0,28.0,626.3373109977692,1357.6960274658632,1475.6833143893164,144.73376875685062,177.81903724535368,201.18437254568562,1092.1814852481475,1438.0675984197296,1476.4936478144955,6285.580997966463,6676.498054846888,6843.8663170766085,6437.511078998796,6528.802376863314,6549.192061053473,5352.881807019003,6710.302075711661,6849.041867819615,11323.832997004502,3.532377333656563
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,2,0.7,40.0,12.0,28.0,616.034479739028,1406.9077507505426,1556.045436549466,140.50659199710935,175.60527461464517,203.61317836068338,1141.1162282456644,1423.986890236847,1575.7351173111238,6373.748046244145,6871.87236501195,7041.447389842651,6684.758181509096,6741.127808610327,6746.658608188736,5119.506107250345,6929.565173725132,7045.163068041147,11297.804471978452,3.5405137165567258
mid_l70,mid,70,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS,2,0.7,40.0,12.0,28.0,410.10881574766245,926.2745397543767,1064.0934101454332,283.1206900154939,293.29962225747295,313.7472557584988,643.2027840055525,949.8126999591477,1071.5323150224867,9463.062882758095,9837.438770828885,9935.181725349685,9462.633127506706,9526.904713912518,9529.803135835682,9461.421845000586,9852.598546052468,9940.060359546624,15263.962832977995,2.6206841961837486
mid_l70,mid,70,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-II,2,0.7,40.0,12.0,28.0,1283.6460124817677,2504.3337503331713,2784.015358251927,260.99946575413924,284.187365375692,297.6328691805247,1594.7408474894473,2580.3286451409804,2796.9780994110624,10513.033880488365,11036.173534794943,11263.866129108646,10406.90402549808,10461.976899649017,10463.009501290508,10828.347499234951,11106.034218153218,11266.953542146075,16348.058563511586,2.4473974709488235
mid_l70,mid,70,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,1218.949751520995,2487.369512443547,2629.915696605749,246.09165024594404,286.6935118305264,303.09871582488995,1582.7352909836918,2532.2396359872073,2634.634947349259,10168.300623263349,10700.633172786911,10911.223222705303,10058.880081473035,10109.92173886043,10112.346140109294,10516.183670741157,10754.452575949836,10911.653140647104,16014.318517991342,2.497766572701811
mid_l70,mid,70,gemma-2-9b-it,Gemma-2-9B-IT,Chunked prefill,2,0.7,40.0,12.0,28.0,1220.2991432568524,2547.6261968375184,2592.515889497008,246.01660402549896,283.7277197657386,301.08127844374394,1585.053457005415,2582.194786123,2592.515889497008,10179.330376995495,10697.973916510819,10916.213089271914,10060.846703243442,10103.85010659229,10104.931791329,10537.398853746708,10739.081451008678,10916.454271033872,16016.60288599669,2.497408631577999
mid_l70,mid,70,gemma-2-9b-it,Gemma-2-9B-IT,Sarathi,2,0.7,40.0,12.0,28.0,1231.4297122647986,2541.710622399114,2736.669999056321,249.90357299975585,281.33263873460237,286.5098087021033,1610.5756735050818,2584.7216496855253,2747.636927032436,10300.125156980357,10806.96919207694,10990.030218331085,10141.85075374553,10204.123465254088,10207.072346554487,10601.414391756407,10857.861649390543,10991.135618856351,16068.21180600673,2.4894429954944726
mid_l70,mid,70,gemma-2-9b-it,Gemma-2-9B-IT,vLLM,2,0.7,40.0,12.0,28.0,1252.4550554953748,2468.40036661888,2850.884906333522,249.71762599307112,276.1656430957373,289.06655368511565,2005.1941370038548,2611.784330388764,2862.5114536174806,10823.966344774817,11471.635023033014,11690.00310561707,10815.947019000305,10841.892014126643,10843.362993422488,10896.038288003183,11516.273067952716,11690.405038657773,15896.275584003888,2.51631406653914
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,CUCUMIS,2,0.7,40.0,12.0,28.0,435.8276267594192,1068.7460264511176,1357.6514313346706,165.65488575724885,245.0216164899757,270.06229325197637,694.9037347512785,1169.2661066335859,1370.8204599912278,6924.010516479029,7283.809919655323,7442.2894314085715,7091.939454752719,7282.589884439949,7291.83503245411,6420.985297256266,7191.633334400831,7470.26789112977,11793.710901489248,3.3917160664909414
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,CUCUMIS-II,2,0.7,40.0,12.0,28.0,1256.308113981504,3936.0800123453373,4200.868623602437,213.7224690086441,290.60392097744625,317.06805864698254,2282.8445147461025,3992.330186496838,4219.657599424245,9332.85701253044,9920.296629570657,10363.983730682521,9564.863369509112,9881.040707573993,9885.065966841066,9205.901666005957,10110.454927870887,10370.28587477922,14575.181701482506,2.744404724486621
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,1251.349961006781,3960.881165115279,4226.55072731839,212.3437532573007,288.75260439526755,317.0438279627706,2265.7349077489926,4054.468887593248,4245.896466595004,9393.364878254943,9943.678407446714,10403.99909130385,9580.205602003844,9892.394773443812,9897.83503100829,9280.368635998457,10260.151162365219,10404.549669364642,14620.096744503826,2.7359785334258055
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,Chunked prefill,2,0.7,40.0,12.0,28.0,1235.1604129944462,3863.330703205429,4046.7641901399475,210.65904549323022,284.76826135593,312.9025413701311,2145.3626610018546,3884.651591614238,4058.7020627164748,9166.165749746142,9755.974931077799,10214.012468714209,9389.418033242691,9706.654203403741,9709.864983679436,9087.896525015822,10068.286865527625,10214.904852194886,14442.925384500995,2.769557205505598
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,Sarathi,2,0.7,40.0,12.0,28.0,1246.4145017438568,3891.705602229922,4145.249303312157,212.5273352576187,288.49991850729566,313.9467299799435,2198.9042862696806,3947.303259425098,4164.889727673144,9321.396352243028,9851.648018250125,10309.533221219608,9503.767100497498,9803.918104962213,9806.539371818362,9242.23418548354,10080.947957845638,10316.5962209992,14739.894152007764,2.7145452277554005
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,vLLM,2,0.7,40.0,12.0,28.0,1239.5777662313776,3702.910845502629,4073.0672250210773,211.6498537507141,286.7378183407709,313.37037239049096,2819.0160719968844,3825.383274644264,4073.0672250210773,10093.106945772888,10716.775185696315,11046.328836452158,10267.620883489144,10510.579889200744,10513.484723399743,9942.213656002423,10862.459761303035,11053.321272928442,14592.967093980405,2.7410513251299595
mid_l70,mid,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS,2,0.7,40.0,12.0,28.0,287.5929469882976,617.279898536799,713.1575213710312,147.26613125094445,202.85443724715154,228.1796742993174,472.4083205073839,638.9943791422411,717.473940331256,5730.096224498993,6097.294651548145,6169.919411562732,5808.552610498737,5874.04756675387,5886.408783618681,5617.844431748381,6103.364253650943,6181.40837554296,10830.503547505941,3.695421084610717
mid_l70,mid,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-II,2,0.7,40.0,12.0,28.0,810.2297892473871,1808.6793722381117,2003.047371498833,147.73966002394445,194.00591475714464,221.24579253315463,1281.1089119932149,1840.7092552137328,2008.3760064191301,7214.6553715138,7657.756379706552,7785.2360216205125,7214.6553715138,7321.476975947735,7324.093357543752,7213.172704985482,7682.362665285473,7798.978008822596,12102.73895948194,3.305061757341723
mid_l70,mid,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,844.3937682459364,1835.330680399784,2080.6284078391036,163.51177949400153,195.09373960609082,202.83054617699236,1296.5287437400548,1855.8924733952153,2090.3868526610313,7582.2161070100265,7938.932226863108,8087.01310782053,7478.667144008796,7547.68891367421,7548.272893200337,7676.108340237988,7974.758956150617,8095.433531879098,12739.95956798899,3.1397715826607024
mid_l70,mid,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Chunked prefill,2,0.7,40.0,12.0,28.0,805.7567095092963,1778.0831307492917,1975.8195663517108,149.67623600387014,192.04847453220282,219.00852959981424,1259.1861910041189,1825.1108962955186,1982.726356551866,7177.296575013315,7617.90055675956,7745.270993123122,7174.439960275777,7282.314395249705,7283.732674039202,7204.51464325015,7645.286939182552,7758.4811752373935,12108.720981515944,3.3034097202332897
mid_l70,mid,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Sarathi,2,0.7,40.0,12.0,28.0,804.993471247144,1782.4053755874047,1981.104988787847,145.2119812456658,197.13288744387683,224.63564251404023,1267.4771652382333,1831.497349354322,1988.3290283897077,7179.862733755726,7617.030655377312,7746.528349225991,7179.862733755726,7281.503765343223,7284.652903600654,7184.9228640057845,7646.129136465606,7759.69578884833,12061.912525008665,3.316225932401859
mid_l70,mid,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,vLLM,2,0.7,40.0,12.0,28.0,812.1289502450963,1779.7848843998509,2097.90225026547,144.47599949198775,193.35952981782611,211.0693670422188,1428.8389272405766,1826.435656004469,2148.345330808079,7451.678928002366,7887.8410343430005,8015.536137110903,7452.2474362602225,7555.701222666539,7558.934734515788,7389.995447490946,7913.762760831742,8029.526913228328,11856.537114508683,3.3736928628886043
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS,2,0.7,40.0,12.0,28.0,235.63567652308848,492.55768553121015,590.0795668721548,128.1733987707412,178.54443611286118,206.55775580613408,375.6013877573423,516.014252754394,590.7177406127448,4960.452655504923,5224.392015044577,5327.89357736794,5005.82989375107,5093.265754409367,5097.723028915352,4865.427517768694,5280.735006803297,5332.221903565514,10202.220196515555,3.9225434908165133
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,2,0.7,40.0,12.0,28.0,643.2189019978978,1332.6599044085015,1479.4545892745373,146.49761823238805,185.11166978860274,199.01022737001767,997.6214855123544,1395.0588990817778,1494.93586427212,6628.491856245091,6930.19536617212,7081.998749670747,6567.850518491468,6659.353633387946,6661.060219546489,6707.903899776284,6983.559752299334,7086.157499308174,11537.834376504179,3.466975765599866
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,631.988081993768,1350.8710510155652,1496.1395550586167,144.98756200191565,178.122112879646,206.61568365088897,996.2437077338109,1398.1255178630818,1512.3890761224902,6654.591626749607,6987.438946132897,7122.376096079242,6548.220805503661,6637.396265295683,6651.612185201666,6819.347362266853,7035.254918647115,7127.606245442876,11634.442783513805,3.438073950443652
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,2,0.7,40.0,12.0,28.0,564.9219097394962,1257.9420966445468,1437.0717076244182,125.25874399580061,174.68612215307076,194.37367545906454,959.5008210162632,1291.8508987728273,1448.168101743504,6188.395064746146,6469.5247912051855,6629.275602457637,6169.936721242266,6222.259174665669,6228.031131883035,6206.925092032179,6520.76856160129,6632.263507237949,10883.329115022207,3.675351937393275
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,2,0.7,40.0,12.0,28.0,556.455175508745,1259.5969996385975,1434.646291496465,124.64421875483822,171.8296011997154,194.48433814861346,950.5162932473468,1295.304370939266,1446.0068150341976,6172.5852734962245,6449.6966119419085,6613.55694365775,6155.060637000133,6208.501788266585,6214.225423535972,6192.2594314819435,6503.552117716754,6616.2595349989715,10853.121318970807,3.685611072430057
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,2,0.7,40.0,12.0,28.0,586.8541677482426,1334.091111907037,1545.48484703555,130.34778699511662,177.27843260217924,196.87380280141952,997.941120993346,1382.9766744020162,1559.7039162545116,6453.291364232427,6763.94655710028,6907.997875465371,6453.291364232427,6497.526783586363,6503.287907919439,6464.335661745281,6838.5039904824225,6909.491065166949,10958.61851752852,3.6500981298590234
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS,2,0.9,40.0,4.0,36.0,430.6962810078403,627.6382175157778,712.7694908686681,153.96849303215276,181.35801047028508,191.66271665802924,454.4469684915384,645.9681915002875,713.1443599093473,5308.537127755699,6044.40049463301,6293.524475101149,5990.40441850957,6034.286808289471,6040.66436866211,4638.168928504456,6044.875722756842,6295.6876027805265,11049.816151993582,3.6223864119652522
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,2,0.9,40.0,4.0,36.0,1346.4500987320207,2016.8287240929203,2160.2851612947416,146.8046727386536,170.22274141490925,178.76612516498426,1396.052163996501,2024.850936504663,2161.1075868539046,6981.606609988376,7987.5621303363005,8139.95184145344,7743.941087988787,7779.345764606842,7792.421077026229,6477.760877998662,8028.36881573603,8143.234134532395,12060.60566852102,3.3165834858918384
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,2,0.9,40.0,4.0,36.0,1335.6767969962675,2022.7601503574988,2154.096054400434,144.8208845104091,170.26940646755975,179.79518696171,1406.4541749976343,2026.3770637538983,2155.3193408210063,6917.951206007274,7980.468870620825,8136.989935379534,7743.368257259135,7779.094608267769,7792.624551948393,6382.504729233915,8024.196431229939,8140.222757701122,12014.954915008275,3.3292177295079735
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,2,0.9,40.0,4.0,36.0,1326.040276006097,2006.365098603419,2139.0928082732717,158.7788800097769,174.53849999874365,180.5323595853406,1443.9616512536304,2035.7515590003459,2140.0454493734287,7231.814520506305,8106.733502831776,8258.060368739825,7796.423485749983,7832.1462880587205,7845.277896417538,6538.671344722388,8128.503596235532,8259.906638100802,12398.554301529657,3.2261853138568792
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,2,0.9,40.0,4.0,36.0,1322.7688392653363,1971.3448106049327,2149.7135131040704,148.27162749134004,169.70958020247053,177.7681152257719,1401.7304197332123,1994.2025809868937,2151.0889498647884,6980.122546257917,7997.526419299538,8129.71504905523,7730.492980743293,7765.109251209651,7777.833383537654,6154.050258483039,8028.79103050509,8132.857206174231,12128.369338985067,3.298302907595699
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,2,0.9,40.0,4.0,36.0,1447.7161507529672,2038.0918355076574,2255.381725501793,141.42590999836102,165.11830759991426,174.04222960729385,1489.232743770117,2038.0918355076574,2263.679128682997,6585.189101751894,8390.45279182319,8658.299259570776,8277.76106375677,8312.363035883754,8325.168449273915,5724.508350496762,8475.077671013423,8661.777055051061,11636.495590501,3.4374691139630738
mid_l90,mid,90,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS,2,0.9,40.0,4.0,36.0,508.08078797126655,990.654270304367,1083.9050646164105,274.96492373757064,284.7516935260501,288.3040042722132,572.0819175039651,995.4193735029548,1087.9593046571242,9549.1153014882,9913.110176919145,10044.89995034819,9628.029834246263,9640.172165023978,9644.758006070915,9516.597925248789,9914.488184513175,10045.215966107207,15316.206503484864,2.611709875714527
mid_l90,mid,90,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-II,2,0.9,40.0,4.0,36.0,2260.86557652161,3863.8008852954954,4139.399997732835,255.96798076003324,263.385541504249,263.385541504249,2376.8090170051437,3898.4791724942625,4144.8664379131515,11866.32935324451,12184.528538276209,12412.097226533515,11432.114223003737,11433.426878592581,11433.904849598475,11896.30491148273,12192.896679480327,12417.940226632345,17531.09848650638,2.281680244803974
mid_l90,mid,90,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-Strict,2,0.9,40.0,4.0,36.0,2249.8508319840766,3868.186279956717,4070.632062526711,255.29524876037613,261.24214101582766,261.24214101582766,2363.333871748182,3868.186279956717,4072.566762265342,11881.921691980097,12193.437197789899,12425.23338778672,11428.358140256023,11428.97912634653,11429.103155028424,11904.236297006719,12216.391338777612,12431.181409246346,17565.534378489247,2.277188628469052
mid_l90,mid,90,gemma-2-9b-it,Gemma-2-9B-IT,Chunked prefill,2,0.9,40.0,4.0,36.0,2292.617865256034,3826.801721591619,4215.6635045673465,274.57207776024006,275.98350085609127,276.285011342552,2357.4777922331123,3886.8811819847906,4217.6493620470865,12490.723252514726,12881.411151753855,13146.35963437322,11752.363455016166,11754.38275175984,11755.121753233252,12556.725288013695,12886.8131487543,13150.365522233187,18470.708733511856,2.16560444566842
