density,density_level,target_long_fraction_pct,model_key,model_label,method,repeat_index,round_wall_ms,throughput_rps,source_json,request_count,short_request_count,long_request_count,measured_long_fraction,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,10369.996652996633,3.8572818621345593,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,301.49113447987475,663.1460784061346,796.687881075195,4880.917147005675,5268.264168401947,5407.316272609169,126.246686471859,222.0832763821818,228.59507700195536,4860.830703022657,4995.439812442055,5017.096088507678,587.7251939964481,739.4723877834623,800.5379666778026,5125.445189973107,5338.834221416619,5411.677924609976
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,10897.17578102136,3.6706758525144134,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,573.5407589818351,1251.8578169983812,1487.3979375039926,6199.604404479032,6494.309778301977,6649.16673613654,126.41148298280314,176.14010926918127,193.84959173505194,6188.642911467468,6241.56086971052,6247.881978180376,959.3129720014986,1287.4120142834727,1506.6699554974912,6222.191363020102,6541.525414201897,6652.162379177171
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,10886.752860969864,3.6741901383105833,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,557.6050994859543,1266.2553565925919,1494.613555307733,6198.397230997216,6480.312201299239,6647.407315194723,124.9846814898774,171.61162760457955,193.66336543404032,6188.7287190184,6235.310080036288,6241.077730467659,944.5391279878095,1303.5706393711735,1514.5241269061808,6224.36664297129,6532.283640909009,6650.067162835621
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,10869.482449023053,3.680028022272136,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,556.3030604971573,1264.0263762907125,1386.7454777448438,6177.18572501326,6444.739804108394,6609.384468778735,124.10600500879809,173.23213503696024,194.89775918307714,6151.230531017063,6202.957479620818,6208.180285585695,959.6886700310279,1296.289783262182,1389.6662479895167,6191.658821044257,6500.0117090006825,6612.364635298727
mid_l70,mid,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,10819.48977697175,3.6970320065495303,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,555.3052515315358,1252.938642684603,1374.679027685197,6146.773315995233,6419.081022584578,6579.706572120776,124.30375601979904,172.04757479485124,195.3053108631866,6121.392554981867,6181.693496496882,6187.373116604285,956.493458506884,1287.0381025073584,1377.4895031622145,6160.152219992597,6474.820594524499,6582.451907162322
mid_l90,mid,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,11493.536429014057,3.4802169242727405,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1205.6769100308884,1804.2404313979207,2061.1253938946174,7289.528926019557,7823.625913326396,7895.777618488064,128.10555950272828,159.02701309532858,170.2129032969242,7517.481904971646,7550.560670811683,7563.151330805849,1286.3561820122413,1855.1503650087398,2066.396465493017,7081.956609501503,7825.965358497342,7896.530457929475
mid_l90,mid,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,11641.896817018278,3.435866219113665,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1319.9763474985957,1973.3401454868726,2112.3700817709323,7426.463048497681,7946.358770568622,8017.140960351098,131.04227752774023,161.36445230222307,172.43821313313674,7632.227372494526,7662.273206654936,7673.707534124842,1370.2797914738767,1975.9218315011822,2115.174922411097,7242.531036987202,7948.827236978104,8018.220887391362
mid_l90,mid,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,11591.943434963468,3.4506724626823595,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1252.7393494965509,1909.2784659587778,2019.9609529669397,7278.047138999682,7854.622273292625,7907.814393338631,125.23073999909684,158.51324141258374,171.26048735459335,7532.336017495254,7563.108258700231,7574.626234865864,1335.8982960053254,1909.2784659587778,2025.1441880478521,7089.79018998798,7855.415710509988,7908.60037401726
mid_l90,mid,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,11637.794206966646,3.437077446863178,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1260.2624275023118,1914.5074270199984,2075.8799618144985,7327.894223999465,7864.544386102352,7922.802300518961,124.03999554226175,157.83301361952908,170.86247056664433,7545.189999014838,7578.0011034046765,7590.20016563416,1390.3678009810392,1914.5074270199984,2076.5576908539515,7089.747908525169,7865.4157824930735,7923.659224159201
high_l10,high,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,8407.363794976845,4.757733931282816,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,125.83639100193977,179.38459395081773,544.8267828382085,4095.4925785190426,4155.985964107094,4519.630613740883,125.53668400505558,130.37612702464685,153.89339305693284,4082.437764998758,4129.9221069784835,4132.295835006516,441.58560800133273,559.1326107969508,602.0500946731772,4441.73233199399,4530.606293113669,4563.533331232029
high_l10,high,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,8430.60370197054,4.744618702768645,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,125.7353514956776,202.88785579032302,583.4031516016693,4140.434562548762,4207.801072468283,4578.503888995037,125.56544700055383,141.7702804901637,169.38375499157698,4103.719378996175,4184.668371017324,4185.542363964487,453.0259575112723,599.7354623104911,648.7323944369564,4495.840376999695,4590.004299237626,4624.50552996539
high_l10,high,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,8402.377040009014,4.760557614771961,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,125.72305049980059,177.46746664634009,535.8811499521834,4093.44535152195,4138.263717113296,4503.886249685893,125.45422150287777,128.91566750477068,152.5121180457063,4083.160249516368,4112.611741991714,4113.4079190087505,440.22723502712324,549.4704348093364,590.2382893807953,4423.459683021065,4515.297148982063,4549.529846870573
high_l10,high,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,8431.475747027434,4.744127979506106,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,125.8050924516283,177.28398519684598,535.0289568869629,4102.635985502275,4156.1829739192035,4522.506093182601,125.25003551854752,127.56183251622133,152.0833609974943,4102.3713255126495,4130.244704516372,4130.9040220221505,436.86926548252814,548.5481509182137,589.1057330119656,4436.212578497361,4533.763222536072,4567.534610596485
high_l30,high,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,8408.190538000781,4.757266122743077,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,164.0245009912178,647.289024112979,768.3372332825093,4648.9826969918795,4990.964547917247,5110.860526856268,128.39719199109823,191.36307999724522,209.05995886714663,4415.756935020909,4716.496535600163,4717.551580473082,539.8653730226215,747.038367704954,774.1108912456548,4910.113095014822,5090.7084675855,5117.168222666951
high_l30,high,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,8407.220034045167,4.757815287100776,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,155.02847550669685,613.81356290658,734.1255811031442,4550.081702996977,4893.835175817367,5012.364113287185,128.43452600645833,179.50961519381963,193.12357857415918,4332.27422949858,4617.506918188883,4623.922435839195,524.1612094978336,717.2894928837195,738.8782199134585,4807.693513022969,4992.8981408244,5018.376291767345
high_l30,high,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,8413.800431997515,4.75409421976314,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,158.55822002049536,659.7914604994003,767.8770752443234,4590.137061983114,4953.576644085115,5071.7566933122,127.32823751866817,189.72416586475447,206.4143214665819,4352.570831484627,4674.356001790147,4675.8851757860975,526.0083884932101,718.4698648983613,788.0144352914067,4845.366470981389,5053.94645439228,5076.855513198534
high_l30,high,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,8424.719634989742,4.747932481203418,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,155.030927475309,608.8014436943922,732.5366425496759,4566.695152490865,4904.077229497489,5018.570428639068,128.38131151511334,176.29348070477135,193.0625813466031,4351.289382000687,4620.515451900428,4621.8768739531515,524.7134370147251,723.8245380227454,733.2025539368624,4824.596886523068,4994.776924489997,5026.433574838447
high_l50,high,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,9291.251292044763,4.30512519172184,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,321.32885098690167,844.5985104946885,963.1242500874214,5388.776121981209,5720.46006830642,5785.225641648867,154.58249949733727,225.2811779617332,225.2811779617332,5354.456614499213,5448.1377071584575,5451.789308436564,665.747162012849,870.1398640987464,980.2155874925664,5440.31070402707,5777.915312780533,5787.616431040806
high_l50,high,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,9244.16615901282,4.32705333417239,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,322.16734549729154,844.4681212829892,963.0654150125338,5379.928814509185,5721.33118599304,5795.258184859413,151.74388751620427,226.8648419994861,226.8648419994861,5362.3874684853945,5453.978980804095,5456.016519960249,669.1258014761843,869.0758718003054,980.111423213384,5413.040528015699,5775.544582662405,5800.860878265812
high_l50,high,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,9280.845984001644,4.30995192345096,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,322.00397650012746,843.2966952270363,960.4315019841306,5372.344712988706,5711.936800414696,5780.097202709876,155.4379920125939,226.25941800652072,226.25941800652072,5341.817978012841,5439.406584552489,5442.128034651978,665.7041310390923,868.0716666160152,977.6111455797217,5429.190673487028,5763.637984334491,5783.138844915666
high_l50,high,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,9249.042027979158,4.324772217381705,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,331.7329175188206,843.8531928171869,962.2656457597623,5392.823871021392,5736.4617673971225,5818.776370830019,153.93427648814395,228.05910604074597,249.89588791562707,5367.627796018496,5461.820443085162,5465.829024485429,667.4253400124144,867.3851338971873,979.4733807566807,5403.072784509277,5786.307178181596,5827.456643223413
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,10237.31240798952,3.907275504143328,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,785.1660900050774,1846.1319294583518,1883.9787319884636,6463.530951499706,6815.2334543992765,6925.099321119487,128.28489902312867,181.58693226869218,184.73817004822195,6457.309542514849,6554.275690426584,6555.039916202659,1180.6637274858076,1872.4219992931467,1883.9787319884636,6471.478787512751,6872.3159969900735,6929.64261832647
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,10736.048628983553,3.72576553835776,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,810.3728099958971,1859.3686147069093,1893.9828780130483,6779.655151010957,7069.0069908916485,7233.913577874773,141.6268540197052,198.252112272894,213.08608019317035,6724.732997972751,6752.88042712491,6767.364989365451,1180.2766094915569,1885.0777452928014,1893.9828780130483,6864.368169015506,7112.784760602517,7234.531748996233
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,10181.68932601111,3.9286211471619157,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,814.4844865018968,1879.7938013274688,1941.87359757605,6468.549791985424,6794.168655073736,6914.154674343881,126.23128452105448,185.27310696663335,212.6016837061616,6468.549791985424,6533.0368135881145,6534.581311061047,1209.8256124882028,1883.8973179808818,1952.478892778745,6457.14349852642,6862.590055906912,6914.625949622714
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,10737.46796202613,3.725273047748597,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,822.5414410117082,1777.320211182814,1972.9839910223382,6825.098253495526,7128.978977864608,7267.9388806421775,151.52207601931877,199.60931708919816,215.74849505268503,6754.940242011799,6845.9668897034135,6846.553307016729,1157.040744961705,1866.5487054153346,1982.5677239435026,6873.46320701181,7214.720128092449,7270.49882167601
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,11187.272620969452,3.575491664074039,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1546.9859394943342,2730.244009703165,2951.99515610293,7621.803615038516,8015.980884572491,8090.164680195157,130.98941950011067,160.20428519695997,171.21818080428056,7709.690842981217,7741.696234000847,7753.8192718080245,1648.1124050042126,2736.0193005006295,2955.391933224746,7490.584448009031,8019.233518978581,8090.79231863434
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,11785.85823904723,3.393897940115866,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1681.8779690365773,2776.6472626361065,3048.8543329021195,7979.705836973153,8298.873797198758,8405.08104355249,163.22041797684506,170.75177259393968,173.65672366053332,7979.705836973153,8000.673394801561,8008.760881392518,1710.6376654992346,2806.1726330197416,3051.830077220802,7990.8993810240645,8307.940230006352,8407.372927395045
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,11173.627514974214,3.579858013558662,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1647.394729021471,2752.317879186012,2935.429847757914,7621.131394029362,7964.50623277924,8037.594040893018,128.74867900973186,158.88349601300433,170.3832928207703,7659.8859680234455,7690.653027623193,7702.450382774114,1689.5947210141458,2776.580751989968,2938.2907954772236,7524.162101006368,7969.211399991764,8038.326150132343
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,11720.272391976323,3.412889962129543,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1556.475172023056,2781.4957549911924,2977.9421634040773,7934.5670599723235,8256.708490196615,8359.168336236035,160.45373000088148,162.3373159673065,162.3373159673065,7934.5670599723235,7957.9701725859195,7966.997087451164,1656.9442119798623,2843.6214069952257,2981.4830680843443,7921.710228023585,8263.857254991308,8361.35646031762
mid_l10,mid,10,gemma-2-9b-it,Gemma-2-9B-IT,Chunked prefill,0,13878.54523799615,2.8821464580084037,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/gemma-2-9b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,243.64303500624374,299.9127090850386,1020.3965928027172,8077.848831017036,8084.037918038666,8835.539605352678,243.59495303360745,246.20087747462094,250.01473998418078,8077.848831017036,8083.903868042398,8085.244368005078,853.2769565063063,1043.0444266239647,1110.9879280877067,5685.747195006115,8858.955693122698,8929.203956432757
